index,x,y,image_name,identifier_2,display_name_2,identifier_1,display_name_1,identifier_4,display_name_4,identifier_3,display_name_3,identifier_5,display_name_5
295,0.1,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8398.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
296,0.9,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8398.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell
297,0.5,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8398.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
298,0.5,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8398.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
299,0.3,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8398.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
300,0.5,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
301,0.9,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
302,0.5,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
303,0.5,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,82001000,Substrate
304,0.7,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell
305,0.1,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
306,0.7,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell,82001000,Substrate,99999999,Exclude | Cant Tell
307,0.1,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
308,0.9,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
309,0.9,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
310,0.3,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
311,0.9,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
312,0.7,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
313,0.3,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,99999999,Exclude | Cant Tell,82001000,Substrate
314,0.3,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
315,0.3,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
316,0.1,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
317,0.1,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
318,0.5,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,82001000,Substrate,99999999,Exclude | Cant Tell,82001000,Substrate
319,0.7,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8399.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,82001000,Substrate,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell
320,0.5,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,99999999,Exclude | Cant Tell,82001000,Substrate
321,0.1,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
322,0.9,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
323,0.9,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
324,0.9,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
325,0.7,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
326,0.3,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
327,0.7,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
328,0.1,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
329,0.1,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
330,0.5,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
331,0.9,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
332,0.1,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,99999999,Exclude | Cant Tell
333,0.5,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
334,0.3,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
335,0.3,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell
336,0.7,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
337,0.3,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,82001000,Substrate,99999999,Exclude | Cant Tell,82001000,Substrate
338,0.5,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
339,0.7,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8400.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
340,0.3,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
341,0.9,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
342,0.5,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,80300917,Macroalgae | Laminate | Brown | Dictyotaceae | Lobophora,80300917,Macroalgae | Laminate | Brown | Dictyotaceae | Lobophora,80300917,Macroalgae | Laminate | Brown | Dictyotaceae | Lobophora,80300917,Macroalgae | Laminate | Brown | Dictyotaceae | Lobophora,80300917,Macroalgae | Laminate | Brown | Dictyotaceae | Lobophora
343,0.7,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
344,0.1,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
345,0.5,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
346,0.1,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
347,0.7,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
348,0.5,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
349,0.9,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
350,0.7,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,80300917,Macroalgae | Laminate | Brown | Dictyotaceae | Lobophora,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
351,0.9,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
352,0.3,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
353,0.7,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
354,0.1,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
355,0.9,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
356,0.5,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
357,0.3,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
358,0.3,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
359,0.1,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8401.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
360,0.9,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
361,0.5,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
362,0.7,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
363,0.5,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
364,0.3,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
365,0.7,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
366,0.9,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
367,0.5,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
368,0.3,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
369,0.1,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,80300917,Macroalgae | Laminate | Brown | Dictyotaceae | Lobophora,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
370,0.7,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
371,0.1,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,82001000,Substrate,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
372,0.1,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
373,0.3,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
374,0.9,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,99999999,Exclude | Cant Tell,80300917,Macroalgae | Laminate | Brown | Dictyotaceae | Lobophora,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell,99999999,Exclude | Cant Tell
375,0.5,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
376,0.7,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
377,0.3,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
378,0.9,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
379,0.1,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8402.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
380,0.1,0.625,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8403.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
381,0.7,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8403.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,99999999,Exclude | Cant Tell
382,0.5,0.875,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8403.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
383,0.3,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8403.JPG,99999999,Exclude | Cant Tell,82001000,Substrate,82001000,Substrate,99999999,Exclude | Cant Tell,82001000,Substrate
384,0.5,0.375,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8403.JPG,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum
385,0.7,0.125,Blue Carbon/Trip8053_Ningaloo/14M_North_LG/IMG_8403.JPG,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate,82001000,Substrate
