,project_id,point_id,x,y,source,identifier,display_name,display_code,score,qualifiers,image_name,dataset,patch_url,bucket,key
1177,241,6929363,0.3,0.125,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T1_IMG_8591.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T1_IMG_8591.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T1_IMG_8591.JPG
1178,241,6929380,0.7,0.875,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T1_IMG_8591.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T1_IMG_8591.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T1_IMG_8591.JPG
1179,241,6929370,0.7,0.375,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T1_IMG_8591.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T1_IMG_8591.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T1_IMG_8591.JPG
1180,241,6929389,0.5,0.375,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1181,241,6929399,0.5,0.875,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1182,241,6929382,0.1,0.125,Seaweed CATAMI1.0,54103000,Macroalgae | Erect coarse branching | Brown | Dictyotaceae | Dictyopteris,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1183,241,6929400,0.7,0.875,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1184,241,6929383,0.3,0.125,Seaweed CATAMI1.0,82001005,Substrate | Unconsolidated (soft),SU,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1185,241,6929390,0.7,0.375,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1186,241,6929398,0.3,0.875,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1187,241,6929391,0.9,0.375,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1188,241,6929401,0.9,0.875,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1189,241,6929384,0.5,0.125,Seaweed CATAMI1.0,82001005,Substrate | Unconsolidated (soft),SU,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1190,241,6929386,0.9,0.125,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1191,241,6929393,0.3,0.625,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1192,241,6929387,0.1,0.375,,,,,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1193,241,6929388,0.3,0.375,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1194,241,6929392,0.1,0.625,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1195,241,6929396,0.9,0.625,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1196,241,6929394,0.5,0.625,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1197,241,6929395,0.7,0.625,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1198,241,6929385,0.7,0.125,Seaweed CATAMI1.0,82001005,Substrate | Unconsolidated (soft),SU,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1199,241,6929397,0.1,0.875,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8593.JPG
1200,241,6929415,0.7,0.625,Seaweed CATAMI1.0,54102902,Macroalgae | Sheet-like  membraneous | Brown | Dictyotaceae | Dictyota,MASB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1201,241,6929407,0.1,0.375,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1202,241,6929419,0.5,0.875,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1203,241,6929420,0.7,0.875,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1204,241,6929418,0.3,0.875,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1205,241,6929417,0.1,0.875,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1206,241,6929421,0.9,0.875,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1207,241,6929414,0.5,0.625,Seaweed CATAMI1.0,54102902,Macroalgae | Sheet-like  membraneous | Brown | Dictyotaceae | Dictyota,MASB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1208,241,6929408,0.3,0.375,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1209,241,6929405,0.7,0.125,Seaweed CATAMI1.0,54102902,Macroalgae | Sheet-like  membraneous | Brown | Dictyotaceae | Dictyota,MASB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1210,241,6929404,0.5,0.125,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1211,241,6929409,0.5,0.375,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1212,241,6929416,0.9,0.625,Seaweed CATAMI1.0,54102902,Macroalgae | Sheet-like  membraneous | Brown | Dictyotaceae | Dictyota,MASB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1213,241,6929403,0.3,0.125,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1214,241,6929410,0.7,0.375,Seaweed CATAMI1.0,54102902,Macroalgae | Sheet-like  membraneous | Brown | Dictyotaceae | Dictyota,MASB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1215,241,6929406,0.9,0.125,Seaweed CATAMI1.0,54102902,Macroalgae | Sheet-like  membraneous | Brown | Dictyotaceae | Dictyota,MASB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1216,241,6929402,0.1,0.125,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1217,241,6929412,0.1,0.625,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1218,241,6929411,0.9,0.375,Seaweed CATAMI1.0,54102902,Macroalgae | Sheet-like  membraneous | Brown | Dictyotaceae | Dictyota,MASB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1219,241,6929413,0.3,0.625,Seaweed CATAMI1.0,99999999,Exclude | Cant Tell,XCT,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8594.JPG
1220,241,6929428,0.3,0.375,Seaweed CATAMI1.0,82001005,Substrate | Unconsolidated (soft),SU,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8595.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8595.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8595.JPG
1221,241,6929439,0.5,0.875,Seaweed CATAMI1.0,54105000,Macroalgae | Erect coarse branching | Brown | Sargassaceae | Sargassum,MAECB,,,https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8595.JPG,MD01_061122,http://benthobox.com:/unsafe/200x150/https://aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8595.JPG,https:,/aims-data.s3.ap-southeast-2.amazonaws.com/Blue Carbon/Trip7989MacroalgaeImages/MD01_061122/T2_IMG_8595.JPG
